title,link
1871. Mahser: Nabucco'nun Zehri,https://www.imdb.com/title/tt4695186/?ref_=sr_t_1871
1872. Ask Yeniden,https://www.imdb.com/title/tt1147817/?ref_=sr_t_1872
1873. Kelebek Çikmazi,https://www.imdb.com/title/tt1162645/?ref_=sr_t_1873
1874. Fedai,https://www.imdb.com/title/tt1188570/?ref_=sr_t_1874
1875. Daglar Delisi,https://www.imdb.com/title/tt1176637/?ref_=sr_t_1875
1876. Gönül Salincagi,https://www.imdb.com/title/tt1450388/?ref_=sr_t_1876
1877. Sessiz Firtina,https://www.imdb.com/title/tt1171102/?ref_=sr_t_1877
1878. Asi,https://www.imdb.com/title/tt1147691/?ref_=sr_t_1878
1879. Suç Dosyasi,https://www.imdb.com/title/tt1280431/?ref_=sr_t_1879
1880. Sevgili Dünürüm,https://www.imdb.com/title/tt1176640/?ref_=sr_t_1880
1881. Tek Türkiye,https://www.imdb.com/title/tt1188648/?ref_=sr_t_1881
1882. Esref Saati,https://www.imdb.com/title/tt1147696/?ref_=sr_t_1882
1883. Var misin? Yok musun?,https://www.imdb.com/title/tt1160479/?ref_=sr_t_1883
1884. Tatli Bela Fadime,https://www.imdb.com/title/tt1161367/?ref_=sr_t_1884
1885. Sir Gibi,https://www.imdb.com/title/tt15354592/?ref_=sr_t_1885
1886. Sessiz Gemiler,https://www.imdb.com/title/tt1176639/?ref_=sr_t_1886
1887. Arka Siradakiler,https://www.imdb.com/title/tt1289683/?ref_=sr_t_1887
1888. Karayilan,https://www.imdb.com/title/tt1183924/?ref_=sr_t_1888
1889. Oyun Bitti,https://www.imdb.com/title/tt1173674/?ref_=sr_t_1889
1890. Elveda Rumeli,https://www.imdb.com/title/tt1173202/?ref_=sr_t_1890
1891. Komedi Dükkani,https://www.imdb.com/title/tt2710838/?ref_=sr_t_1891
1892. Pusat,https://www.imdb.com/title/tt1087884/?ref_=sr_t_1892
1893. Biçak Sirti,https://www.imdb.com/title/tt1102521/?ref_=sr_t_1893
1894. Çati Kati,https://www.imdb.com/title/tt1421972/?ref_=sr_t_1894
1895. Uzman Avi,https://www.imdb.com/title/tt5855708/?ref_=sr_t_1895
1896. Fesupanallah,https://www.imdb.com/title/tt1162523/?ref_=sr_t_1896
1897. Gençlik Basimda Duman,https://www.imdb.com/title/tt6071460/?ref_=sr_t_1897
1898. Menekse ile Halil,https://www.imdb.com/title/tt1103639/?ref_=sr_t_1898
1899. Vazgeç Gönlüm,https://www.imdb.com/title/tt1173679/?ref_=sr_t_1899
1900. Annem,https://www.imdb.com/title/tt1156192/?ref_=sr_t_1900
1901. Leylan,https://www.imdb.com/title/tt1173673/?ref_=sr_t_1901
1902. Dudaktan Kalbe,https://www.imdb.com/title/tt1171658/?ref_=sr_t_1902
1903. Kuzey Rüzgari,https://www.imdb.com/title/tt1102763/?ref_=sr_t_1903
1904. Ertelenmis Hayatlar,https://www.imdb.com/title/tt4708352/?ref_=sr_t_1904
1905. Aykiri Sorular,https://www.imdb.com/title/tt3924452/?ref_=sr_t_1905
1906. Zeliha'nin Gözleri,https://www.imdb.com/title/tt1081904/?ref_=sr_t_1906
1907. ÇÖT (Çok Özel Tim),https://www.imdb.com/title/tt1092198/?ref_=sr_t_1907
1908. Senden Baska,https://www.imdb.com/title/tt1151166/?ref_=sr_t_1908
1909. Bez Bebek,https://www.imdb.com/title/tt2154793/?ref_=sr_t_1909
1910. Yalan Dünya,https://www.imdb.com/title/tt1176641/?ref_=sr_t_1910
1911. Korkusuzlar,https://www.imdb.com/title/tt1073526/?ref_=sr_t_1911
1912. Hayal ve Gerçek,https://www.imdb.com/title/tt1073525/?ref_=sr_t_1912
1913. Hayat Apartmani,https://www.imdb.com/title/tt1162585/?ref_=sr_t_1913
1914. Sana Mecburum,https://www.imdb.com/title/tt1059253/?ref_=sr_t_1914
1915. Genco,https://www.imdb.com/title/tt1059247/?ref_=sr_t_1915
1916. Benden Baba Olmaz,https://www.imdb.com/title/tt1439286/?ref_=sr_t_1916
1917. Zoraki Koca,https://www.imdb.com/title/tt1059255/?ref_=sr_t_1917
1918. Ask Kapiyi Çalinca,https://www.imdb.com/title/tt9742456/?ref_=sr_t_1918
1919. Koca Kafalar TV,https://www.imdb.com/title/tt1962938/?ref_=sr_t_1919
1920. 3 Tatli Cadi,https://www.imdb.com/title/tt14853352/?ref_=sr_t_1920
1921. Yalnizca Yüregim Kameram ve Ben,https://www.imdb.com/title/tt16756874/?ref_=sr_t_1921
1922. Daydreaming,https://www.imdb.com/title/tt1034368/?ref_=sr_t_1922
1923. Hepsi Bir,https://www.imdb.com/title/tt1173670/?ref_=sr_t_1923
1924. Kaptan,https://www.imdb.com/title/tt15258688/?ref_=sr_t_1924
1925. Valley of the Wolves: Ambush,https://www.imdb.com/title/tt1018501/?ref_=sr_t_1925
1926. Duvar,https://www.imdb.com/title/tt1018837/?ref_=sr_t_1926
1927. Baba Oluyorum,https://www.imdb.com/title/tt4708330/?ref_=sr_t_1927
1928. Iki Yabanci,https://www.imdb.com/title/tt1176638/?ref_=sr_t_1928
1929. Düs Yakamdan,https://www.imdb.com/title/tt8390144/?ref_=sr_t_1929
1930. Yersiz Yurtsuz,https://www.imdb.com/title/tt1002950/?ref_=sr_t_1930
1931. Bidding Farewell,https://www.imdb.com/title/tt0991290/?ref_=sr_t_1931
1932. Kader,https://www.imdb.com/title/tt0989272/?ref_=sr_t_1932
1933. Kara Duvak,https://www.imdb.com/title/tt0989273/?ref_=sr_t_1933
1934. Magic Necmi,https://www.imdb.com/title/tt1104032/?ref_=sr_t_1934
1935. Affedilmeyen,https://www.imdb.com/title/tt0981234/?ref_=sr_t_1935
1936. Yildizlar Savasi,https://www.imdb.com/title/tt0983209/?ref_=sr_t_1936
1937. Tutsak,https://www.imdb.com/title/tt0983986/?ref_=sr_t_1937
1938. Kurtlar Vadisi: Terör,https://www.imdb.com/title/tt0949686/?ref_=sr_t_1938
1939. Eksik Etek,https://www.imdb.com/title/tt8326022/?ref_=sr_t_1939
1940. Buzda Dans,https://www.imdb.com/title/tt0976193/?ref_=sr_t_1940
1941. Genis Zamanlar,https://www.imdb.com/title/tt0940630/?ref_=sr_t_1941
1942. Is Dünyasi,https://www.imdb.com/title/tt16993422/?ref_=sr_t_1942
1943. Son Tercih,https://www.imdb.com/title/tt15842702/?ref_=sr_t_1943
1944. Yalanci Yarim,https://www.imdb.com/title/tt0834039/?ref_=sr_t_1944
1945. Acemi Cadi,https://www.imdb.com/title/tt0834012/?ref_=sr_t_1945
1946. Ölümsüz Kahramanlar,https://www.imdb.com/title/tt7492536/?ref_=sr_t_1946
1947. Ezo Gelin,https://www.imdb.com/title/tt0924171/?ref_=sr_t_1947
1948. Yeseren Düsler,https://www.imdb.com/title/tt21261230/?ref_=sr_t_1948
1949. Eksi 18,https://www.imdb.com/title/tt8056980/?ref_=sr_t_1949
1950. Müge Anli ile Tatli Sert,https://www.imdb.com/title/tt8176062/?ref_=sr_t_1950
1951. Azap Yolu,https://www.imdb.com/title/tt1161117/?ref_=sr_t_1951
1952. Yagmurdan Sonra,https://www.imdb.com/title/tt1364153/?ref_=sr_t_1952
1953. Anadolu Kaplani,https://www.imdb.com/title/tt0834015/?ref_=sr_t_1953
1954. Iyi Ki Varsin,https://www.imdb.com/title/tt1570346/?ref_=sr_t_1954
1955. Hayat Türküsü,https://www.imdb.com/title/tt0781876/?ref_=sr_t_1955
1956. Kadin Severse,https://www.imdb.com/title/tt5846052/?ref_=sr_t_1956
1957. Erkeksen Seyret,https://www.imdb.com/title/tt9710942/?ref_=sr_t_1957
1958. Yalniz Kalpler,https://www.imdb.com/title/tt5716250/?ref_=sr_t_1958
1959. Büyük Teklif,https://www.imdb.com/title/tt1160432/?ref_=sr_t_1959
1960. Pertev Bey'in Üç Kizi,https://www.imdb.com/title/tt6107882/?ref_=sr_t_1960
1961. Sehir Isiklari,https://www.imdb.com/title/tt26734417/?ref_=sr_t_1961
1962. Doktorlar,https://www.imdb.com/title/tt0953931/?ref_=sr_t_1962
1963. Maçolar,https://www.imdb.com/title/tt0929693/?ref_=sr_t_1963
1964. Hayatim Sana Feda,https://www.imdb.com/title/tt0949681/?ref_=sr_t_1964
1965. Köprü,https://www.imdb.com/title/tt0940634/?ref_=sr_t_1965
1966. Hayatimizin Fon Müzigi,https://www.imdb.com/title/tt3399986/?ref_=sr_t_1966
1967. 1001 Nights,https://www.imdb.com/title/tt0905574/?ref_=sr_t_1967
1968. Hatirla Sevgili,https://www.imdb.com/title/tt0878797/?ref_=sr_t_1968
1969. Karinca Yuvasi,https://www.imdb.com/title/tt0905580/?ref_=sr_t_1969
1970. Amerika'da Türk Olmak,https://www.imdb.com/title/tt13185514/?ref_=sr_t_1970
1971. Karagümrük Yaniyor,https://www.imdb.com/title/tt0885449/?ref_=sr_t_1971
1972. Tarik ve Digerleri,https://www.imdb.com/title/tt8588302/?ref_=sr_t_1972
1973. Ahh Istanbul,https://www.imdb.com/title/tt0885542/?ref_=sr_t_1973
1974. Sagir Oda,https://www.imdb.com/title/tt0862616/?ref_=sr_t_1974
1975. Sila,https://www.imdb.com/title/tt0875103/?ref_=sr_t_1975
1976. Bi Is Için Lazim,https://www.imdb.com/title/tt1104026/?ref_=sr_t_1976
1977. Yaprak Dökümü,https://www.imdb.com/title/tt0856757/?ref_=sr_t_1977
1978. Selena,https://www.imdb.com/title/tt0862622/?ref_=sr_t_1978
1979. Top Model Türkiye,https://www.imdb.com/title/tt1464144/?ref_=sr_t_1979
1980. Ah Polis Olsam,https://www.imdb.com/title/tt0872299/?ref_=sr_t_1980
1981. Back Streets,https://www.imdb.com/title/tt0845088/?ref_=sr_t_1981
1982. Firtina,https://www.imdb.com/title/tt0845192/?ref_=sr_t_1982
1983. U-21 National,https://www.imdb.com/title/tt0932660/?ref_=sr_t_1983
1984. Her Eve Lazim,https://www.imdb.com/title/tt5674002/?ref_=sr_t_1984
1985. Sari Sicak,https://www.imdb.com/title/tt6679516/?ref_=sr_t_1985
1986. Iki Aile,https://www.imdb.com/title/tt0834023/?ref_=sr_t_1986
1987. Felek Ne Demek?,https://www.imdb.com/title/tt0830299/?ref_=sr_t_1987
1988. 29-30,https://www.imdb.com/title/tt0863104/?ref_=sr_t_1988
1989. Kaybolan Yillar,https://www.imdb.com/title/tt0813726/?ref_=sr_t_1989
1990. Fear Factor Türkiye,https://www.imdb.com/title/tt10315826/?ref_=sr_t_1990
1991. Kus Dili,https://www.imdb.com/title/tt0781292/?ref_=sr_t_1991
1992. Cemile,https://www.imdb.com/title/tt0807829/?ref_=sr_t_1992
1993. Kizlar Yurdu,https://www.imdb.com/title/tt0791612/?ref_=sr_t_1993
1994. Torun ve Torunu,https://www.imdb.com/title/tt0871504/?ref_=sr_t_1994
1995. Pisti,https://www.imdb.com/title/tt0781297/?ref_=sr_t_1995
1996. Hayirdir Insallah,https://www.imdb.com/title/tt8325402/?ref_=sr_t_1996
1997. Kirik Kanatlar,https://www.imdb.com/title/tt0781891/?ref_=sr_t_1997
1998. Sensiz Olmuyor,https://www.imdb.com/title/tt0442470/?ref_=sr_t_1998
1999. Hirsiz Polis,https://www.imdb.com/title/tt0489901/?ref_=sr_t_1999
2000. Söhret,https://www.imdb.com/title/tt0493486/?ref_=sr_t_2000
2001. Dans Eder misin?,https://www.imdb.com/title/tt9354352/?ref_=sr_t_2001
2002. Çapkin,https://www.imdb.com/title/tt0489922/?ref_=sr_t_2002
2003. %100 Futbol,https://www.imdb.com/title/tt10315764/?ref_=sr_t_2003
2004. Ters Köse,https://www.imdb.com/title/tt10137236/?ref_=sr_t_2004
2005. Televizyon Makinasi,https://www.imdb.com/title/tt9063188/?ref_=sr_t_2005
2006. Çat Kapi,https://www.imdb.com/title/tt5887966/?ref_=sr_t_2006
2007. Fikralarla Türkiye,https://www.imdb.com/title/tt7339418/?ref_=sr_t_2007
2008. Büyük Günahlar,https://www.imdb.com/title/tt21936586/?ref_=sr_t_2008
2009. Tadimiz Kaçmasin,https://www.imdb.com/title/tt16406842/?ref_=sr_t_2009
2010. Ölümüne Sevdalar,https://www.imdb.com/title/tt5574808/?ref_=sr_t_2010
2011. Deli Duran,https://www.imdb.com/title/tt7496978/?ref_=sr_t_2011
2012. Masum Degiliz,https://www.imdb.com/title/tt0489906/?ref_=sr_t_2012
2013. Kezban Yenge,https://www.imdb.com/title/tt5373564/?ref_=sr_t_2013
2014. Biçak Sirti,https://www.imdb.com/title/tt5580708/?ref_=sr_t_2014
2015. Yemek Bahane,https://www.imdb.com/title/tt15511684/?ref_=sr_t_2015
2016. Çilgin Yuva,https://www.imdb.com/title/tt10348706/?ref_=sr_t_2016
2017. Masal Dünyasi,https://www.imdb.com/title/tt17153164/?ref_=sr_t_2017
2018. Tarafsiz Bölge,https://www.imdb.com/title/tt10315366/?ref_=sr_t_2018
2019. Aci Hayat,https://www.imdb.com/title/tt0499168/?ref_=sr_t_2019
2020. Ödünç Hayat,https://www.imdb.com/title/tt0493490/?ref_=sr_t_2020
2021. Zeynep,https://www.imdb.com/title/tt14661556/?ref_=sr_t_2021
2022. Yine de Asigim,https://www.imdb.com/title/tt0487326/?ref_=sr_t_2022
2023. Nefes Nefese,https://www.imdb.com/title/tt0486686/?ref_=sr_t_2023
2024. Under the Trees,https://www.imdb.com/title/tt0489902/?ref_=sr_t_2024
2025. Beyaz Gelincik,https://www.imdb.com/title/tt0482653/?ref_=sr_t_2025
2026. Dikkat Sahan Çikabilir,https://www.imdb.com/title/tt1104029/?ref_=sr_t_2026
2027. Belali Baldiz,https://www.imdb.com/title/tt0479318/?ref_=sr_t_2027
2028. Sifre,https://www.imdb.com/title/tt28603089/?ref_=sr_t_2028
2029. Erkek Tarafi,https://www.imdb.com/title/tt2668374/?ref_=sr_t_2029
2030. Besinci Boyut,https://www.imdb.com/title/tt11056524/?ref_=sr_t_2030
2031. Her Sey Yolunda,https://www.imdb.com/title/tt16908996/?ref_=sr_t_2031
2032. Isin Show,https://www.imdb.com/title/tt0476094/?ref_=sr_t_2032
2033. Naciye'yi Kim Sevmez,https://www.imdb.com/title/tt0469243/?ref_=sr_t_2033
2034. Ask Oyunu,https://www.imdb.com/title/tt0467721/?ref_=sr_t_2034
2035. Asla Unutma,https://www.imdb.com/title/tt0467722/?ref_=sr_t_2035
2036. Yumurcaklar Kampi,https://www.imdb.com/title/tt0481261/?ref_=sr_t_2036
2037. Davetsiz Misafir,https://www.imdb.com/title/tt0465116/?ref_=sr_t_2037
2038. Dolunay,https://www.imdb.com/title/tt0465118/?ref_=sr_t_2038
2039. Emret Komutanim,https://www.imdb.com/title/tt0491519/?ref_=sr_t_2039
2040. Alanya Almanya,https://www.imdb.com/title/tt1142806/?ref_=sr_t_2040
2041. Duvardaki Gölgeler,https://www.imdb.com/title/tt13167266/?ref_=sr_t_2041
2042. Survivor Türkiye,https://www.imdb.com/title/tt9089696/?ref_=sr_t_2042
2043. Kadinin Dünyasi,https://www.imdb.com/title/tt6435626/?ref_=sr_t_2043
2044. Isikla Yazilmis Öyküler,https://www.imdb.com/title/tt13616670/?ref_=sr_t_2044
2045. Love in Exile,https://www.imdb.com/title/tt0452712/?ref_=sr_t_2045
2046. Köpek,https://www.imdb.com/title/tt0441061/?ref_=sr_t_2046
2047. Saklambaç,https://www.imdb.com/title/tt0446865/?ref_=sr_t_2047
2048. Burned Cocoon,https://www.imdb.com/title/tt0455294/?ref_=sr_t_2048
2049. Seher Vakti,https://www.imdb.com/title/tt0446868/?ref_=sr_t_2049
2050. Gümüs,https://www.imdb.com/title/tt0441924/?ref_=sr_t_2050
2051. Cesm-i Bulbul,https://www.imdb.com/title/tt8344194/?ref_=sr_t_2051
2052. Cennet Mahallesi,https://www.imdb.com/title/tt0424619/?ref_=sr_t_2052
2053. Melekler Adasi,https://www.imdb.com/title/tt0424682/?ref_=sr_t_2053
2054. Haziran Gecesi,https://www.imdb.com/title/tt0424649/?ref_=sr_t_2054
2055. Askimizda Ölüm Var,https://www.imdb.com/title/tt0430894/?ref_=sr_t_2055
2056. Bütün Çocuklarim,https://www.imdb.com/title/tt0424616/?ref_=sr_t_2056
2057. Camdan Pabuçlar,https://www.imdb.com/title/tt0421303/?ref_=sr_t_2057
2058. Büyük Yalan,https://www.imdb.com/title/tt0434666/?ref_=sr_t_2058
2059. Yusuf Yüzlü,https://www.imdb.com/title/tt8390306/?ref_=sr_t_2059
2060. Sayin Bakanim,https://www.imdb.com/title/tt0426680/?ref_=sr_t_2060
2061. Yadigar,https://www.imdb.com/title/tt0428188/?ref_=sr_t_2061
2062. Omuz Omuza,https://www.imdb.com/title/tt0421422/?ref_=sr_t_2062
2063. Kalp Gözü,https://www.imdb.com/title/tt7491712/?ref_=sr_t_2063
2064. Evli ve Çocuklu,https://www.imdb.com/title/tt0426681/?ref_=sr_t_2064
2065. Türkü Filmi,https://www.imdb.com/title/tt6403712/?ref_=sr_t_2065
2066. Mars Kapidan Baktirir,https://www.imdb.com/title/tt0431254/?ref_=sr_t_2066
2067. Dayi,https://www.imdb.com/title/tt0426671/?ref_=sr_t_2067
2068. Subat Sogugu,https://www.imdb.com/title/tt0430854/?ref_=sr_t_2068
2069. Seffaf Oda,https://www.imdb.com/title/tt10315490/?ref_=sr_t_2069
2070. Gece Yürüyüsü,https://www.imdb.com/title/tt0424642/?ref_=sr_t_2070
2071. Perili Ev,https://www.imdb.com/title/tt10348720/?ref_=sr_t_2071
2072. Aga Kizi,https://www.imdb.com/title/tt0430829/?ref_=sr_t_2072
2073. Sular Durulmuyor,https://www.imdb.com/title/tt0446874/?ref_=sr_t_2073
2074. Müjgan Bey,https://www.imdb.com/title/tt0421416/?ref_=sr_t_2074
2075. Zümrüt,https://www.imdb.com/title/tt0424752/?ref_=sr_t_2075
2076. Sevinçli Haller,https://www.imdb.com/title/tt0426787/?ref_=sr_t_2076
2077. 3. Tür,https://www.imdb.com/title/tt0432641/?ref_=sr_t_2077
2078. Tam Pansiyon,https://www.imdb.com/title/tt0426803/?ref_=sr_t_2078
2079. Bir Bogaz Efsanesi: Vapurlar,https://www.imdb.com/title/tt27263088/?ref_=sr_t_2079
2080. Popstar Türkiye,https://www.imdb.com/title/tt9592498/?ref_=sr_t_2080
2081. Turkstar,https://www.imdb.com/title/tt4822256/?ref_=sr_t_2081
2082. Kadinlar Kulübü,https://www.imdb.com/title/tt26670936/?ref_=sr_t_2082
2083. Kirilma Noktasi,https://www.imdb.com/title/tt11046458/?ref_=sr_t_2083
2084. Pembe ve Mavi,https://www.imdb.com/title/tt1960735/?ref_=sr_t_2084
2085. Kadin Isterse,https://www.imdb.com/title/tt0442724/?ref_=sr_t_2085
2086. Mavi Rüya,https://www.imdb.com/title/tt5299818/?ref_=sr_t_2086
2087. Derin Kökler,https://www.imdb.com/title/tt4453352/?ref_=sr_t_2087
2088. Yabanci Damat,https://www.imdb.com/title/tt0434735/?ref_=sr_t_2088
2089. Büyük Bulusma,https://www.imdb.com/title/tt7497352/?ref_=sr_t_2089
2090. Çocugun Var Derdin Var,https://www.imdb.com/title/tt0863350/?ref_=sr_t_2090
2091. Aliye,https://www.imdb.com/title/tt0424596/?ref_=sr_t_2091
2092. Gelinim Olur Musun?,https://www.imdb.com/title/tt30311070/?ref_=sr_t_2092
2093. The Rose and the Thorn,https://www.imdb.com/title/tt0424754/?ref_=sr_t_2093
2094. Adi Ask Olsun,https://www.imdb.com/title/tt0424592/?ref_=sr_t_2094
2095. Uy Basuma Gelenler,https://www.imdb.com/title/tt0426813/?ref_=sr_t_2095
2096. Vakiflar Adasi Kibris,https://www.imdb.com/title/tt13228762/?ref_=sr_t_2096
2097. Pako'ya Mektuplar,https://www.imdb.com/title/tt13302936/?ref_=sr_t_2097
2098. Avrupa Yakasi,https://www.imdb.com/title/tt0421291/?ref_=sr_t_2098
2099. Oradaydim,https://www.imdb.com/title/tt10703178/?ref_=sr_t_2099
2100. Sihirli Annem,https://www.imdb.com/title/tt0426790/?ref_=sr_t_2100
2101. Tarcin ve Arkadaslari,https://www.imdb.com/title/tt8176048/?ref_=sr_t_2101
2102. Akademi Türkiye,https://www.imdb.com/title/tt0441049/?ref_=sr_t_2102
2103. Serseri,https://www.imdb.com/title/tt0426785/?ref_=sr_t_2103
2104. Gurbet Kadini,https://www.imdb.com/title/tt0426704/?ref_=sr_t_2104
2105. Hekimoglu,https://www.imdb.com/title/tt8425656/?ref_=sr_t_2105
2106. Zalim,https://www.imdb.com/title/tt0426829/?ref_=sr_t_2106
2107. Ask Olsun,https://www.imdb.com/title/tt0421287/?ref_=sr_t_2107
2108. Sansa Dansa,https://www.imdb.com/title/tt16912230/?ref_=sr_t_2108
2109. Yesilçam Denizi,https://www.imdb.com/title/tt5893262/?ref_=sr_t_2109
2110. Estagfurullah Yokusu,https://www.imdb.com/title/tt0446833/?ref_=sr_t_2110
2111. Serseri Asiklar,https://www.imdb.com/title/tt0426784/?ref_=sr_t_2111
2112. Hayat A.S.,https://www.imdb.com/title/tt16591996/?ref_=sr_t_2112
2113. Sarkilar Seni Söyler,https://www.imdb.com/title/tt0446867/?ref_=sr_t_2113
2114. Kasabanin Incisi,https://www.imdb.com/title/tt0434692/?ref_=sr_t_2114
2115. Büyümüs de Küçülmüs,https://www.imdb.com/title/tt0446820/?ref_=sr_t_2115
2116. Rabia,https://www.imdb.com/title/tt21936566/?ref_=sr_t_2116
"2117. Yillar, Yollar, Yüzler",https://www.imdb.com/title/tt7529042/?ref_=sr_t_2117
2118. Mavi Kolye,https://www.imdb.com/title/tt27440723/?ref_=sr_t_2118
2119. Patron Kim,https://www.imdb.com/title/tt0446857/?ref_=sr_t_2119
2120. Ve Insan,https://www.imdb.com/title/tt10315268/?ref_=sr_t_2120
2121. Oglum Için,https://www.imdb.com/title/tt5716362/?ref_=sr_t_2121
2122. Bir Filmin Hikayesi,https://www.imdb.com/title/tt22011908/?ref_=sr_t_2122
2123. Yuvam Yikilmasin,https://www.imdb.com/title/tt7923858/?ref_=sr_t_2123
2124. Kirmizi Lokomotif,https://www.imdb.com/title/tt26656831/?ref_=sr_t_2124
2125. Izzet Yildizhan Show,https://www.imdb.com/title/tt26654260/?ref_=sr_t_2125
2126. En Iyi Arkadasim,https://www.imdb.com/title/tt8390228/?ref_=sr_t_2126
2127. Alacakaranlik,https://www.imdb.com/title/tt0426642/?ref_=sr_t_2127
2128. Son Taniklar,https://www.imdb.com/title/tt6238054/?ref_=sr_t_2128
2129. Kampüsistan,https://www.imdb.com/title/tt0426732/?ref_=sr_t_2129
2130. Bir Istanbul Masali,https://www.imdb.com/title/tt0421297/?ref_=sr_t_2130
2131. Kursun Yarasi,https://www.imdb.com/title/tt0421382/?ref_=sr_t_2131
2132. Lise Defteri,https://www.imdb.com/title/tt0434697/?ref_=sr_t_2132
2133. Sultan Makami,https://www.imdb.com/title/tt0381809/?ref_=sr_t_2133
2134. Hürrem Sultan,https://www.imdb.com/title/tt0424656/?ref_=sr_t_2134
2135. Esir Sehrin Insanlari,https://www.imdb.com/title/tt0386187/?ref_=sr_t_2135
2136. Hayat Bilgisi,https://www.imdb.com/title/tt0426708/?ref_=sr_t_2136
2137. The Valley of the Wolves,https://www.imdb.com/title/tt0421384/?ref_=sr_t_2137
2138. Sih Senem,https://www.imdb.com/title/tt0446872/?ref_=sr_t_2138
2139. Asmali Konak,https://www.imdb.com/title/tt0365980/?ref_=sr_t_2139
2140. Yeter Anne,https://www.imdb.com/title/tt0454585/?ref_=sr_t_2140
2141. Berivan,https://www.imdb.com/title/tt0448274/?ref_=sr_t_2141
2142. Kuzenlerim,https://www.imdb.com/title/tt0449138/?ref_=sr_t_2142
2143. Yarim Elma,https://www.imdb.com/title/tt0454657/?ref_=sr_t_2143
2144. Beyaz Futbol/Derin Futbol,https://www.imdb.com/title/tt20492124/?ref_=sr_t_2144
2145. Kirik Ayna,https://www.imdb.com/title/tt0449135/?ref_=sr_t_2145
2146. Ask ve Gurur,https://www.imdb.com/title/tt0376372/?ref_=sr_t_2146
2147. Bayanlar Baylar,https://www.imdb.com/title/tt0426648/?ref_=sr_t_2147
2148. Pembe Patikler,https://www.imdb.com/title/tt0449145/?ref_=sr_t_2148
2149. Çekirdek Aile,https://www.imdb.com/title/tt0448315/?ref_=sr_t_2149
2150. Passaparola,https://www.imdb.com/title/tt12994634/?ref_=sr_t_2150
2151. Biz Size Asik Olduk,https://www.imdb.com/title/tt0426652/?ref_=sr_t_2151
2152. Hastayim Doktor,https://www.imdb.com/title/tt0452721/?ref_=sr_t_2152
2153. Lahmacun ve Pizza,https://www.imdb.com/title/tt0449140/?ref_=sr_t_2153
2154. Kumsaldaki Izler,https://www.imdb.com/title/tt0449136/?ref_=sr_t_2154
2155. Iki Arada,https://www.imdb.com/title/tt0448292/?ref_=sr_t_2155
2156. Mihriban,https://www.imdb.com/title/tt0446852/?ref_=sr_t_2156
2157. Anne Babamla Evlensene,https://www.imdb.com/title/tt0448269/?ref_=sr_t_2157
2158. Yarinlar Umut Olsun,https://www.imdb.com/title/tt16912188/?ref_=sr_t_2158
2159. Besibiryerde,https://www.imdb.com/title/tt1463142/?ref_=sr_t_2159
2160. Ayna,https://www.imdb.com/title/tt13045738/?ref_=sr_t_2160
2161. Seni Yasatacagim,https://www.imdb.com/title/tt0449149/?ref_=sr_t_2161
2162. Kibar Ana,https://www.imdb.com/title/tt8149812/?ref_=sr_t_2162
2163. Yalanin Batsin,https://www.imdb.com/title/tt0455293/?ref_=sr_t_2163
2164. Baldiz Geliyorum Demez,https://www.imdb.com/title/tt14538966/?ref_=sr_t_2164
2165. Pasali,https://www.imdb.com/title/tt7621422/?ref_=sr_t_2165
2166. Reha Muhtar'a Itiraf,https://www.imdb.com/title/tt26655836/?ref_=sr_t_2166
2167. Ev Hali,https://www.imdb.com/title/tt0448285/?ref_=sr_t_2167
2168. Grafi2000 Comedy,https://www.imdb.com/title/tt1962763/?ref_=sr_t_2168
2169. Müjdat Gezen'le Pazar Soleni,https://www.imdb.com/title/tt16965870/?ref_=sr_t_2169
2170. O Gün,https://www.imdb.com/title/tt3064392/?ref_=sr_t_2170
2171. Altinci His,https://www.imdb.com/title/tt16973562/?ref_=sr_t_2171
2172. Iskele Sancak,https://www.imdb.com/title/tt8373130/?ref_=sr_t_2172
2173. Ates Hatti,https://www.imdb.com/title/tt24068308/?ref_=sr_t_2173
2174. Karagöz,https://www.imdb.com/title/tt19446844/?ref_=sr_t_2174
2175. Basimiza Gelenler,https://www.imdb.com/title/tt0448273/?ref_=sr_t_2175
2176. Zoraki Komsular,https://www.imdb.com/title/tt7621480/?ref_=sr_t_2176
2177. Tatli ve Huysuz Show,https://www.imdb.com/title/tt9894648/?ref_=sr_t_2177
2178. Abbas Güçlü ile Genç Bakis,https://www.imdb.com/title/tt10322526/?ref_=sr_t_2178
2179. Ekmek Teknesi,https://www.imdb.com/title/tt0421327/?ref_=sr_t_2179
2180. Kader Ayirsa Bile,https://www.imdb.com/title/tt5602184/?ref_=sr_t_2180
2181. Zerda,https://www.imdb.com/title/tt0421488/?ref_=sr_t_2181
2182. En Son Babalar Duyar,https://www.imdb.com/title/tt0448284/?ref_=sr_t_2182
2183. Karaoglan,https://www.imdb.com/title/tt0341834/?ref_=sr_t_2183
2184. Kinali Kar,https://www.imdb.com/title/tt0426735/?ref_=sr_t_2184
2185. Ti Show,https://www.imdb.com/title/tt0439403/?ref_=sr_t_2185
2186. Melek,https://www.imdb.com/title/tt0446851/?ref_=sr_t_2186
2187. Sen Gidince,https://www.imdb.com/title/tt16965668/?ref_=sr_t_2187
2188. Asli ile Kerem,https://www.imdb.com/title/tt0438689/?ref_=sr_t_2188
2189. Acun Firarda,https://www.imdb.com/title/tt9278112/?ref_=sr_t_2189
